hgnc_symbol,uniprot_gn_id,uniprot_gn_symbol,go_id,namespace_1003,name_1006
CCDC134,B0QY51,CCDC134,GO:0005576,cellular_component,extracellular region
CCDC134,B0QY51,CCDC134,GO:0005515,molecular_function,protein binding
CCDC134,B0QY51,CCDC134,GO:0043231,cellular_component,intracellular membrane-bounded organelle
CCDC134,B0QY51,CCDC134,GO:0030278,biological_process,regulation of ossification
CCDC134,B0QY51,CCDC134,GO:0001525,biological_process,angiogenesis
CCDC134,B0QY51,CCDC134,GO:0001890,biological_process,placenta development
CCDC134,B0QY51,CCDC134,GO:0021591,biological_process,ventricular system development
CCDC134,B0QY51,CCDC134,GO:0035162,biological_process,embryonic hemopoiesis
CCDC134,B0QY51,CCDC134,GO:1990402,biological_process,embryonic liver development
CCDC134,Q9H6E4,CCDC134,,,
CCDC134,Q9H6E4,CCDC134,GO:0005634,cellular_component,nucleus
CCDC134,Q9H6E4,CCDC134,GO:0005737,cellular_component,cytoplasm
CCDC134,Q9H6E4,CCDC134,GO:0016020,cellular_component,membrane
CCDC134,Q9H6E4,CCDC134,GO:0005783,cellular_component,endoplasmic reticulum
CCDC134,Q9H6E4,CCDC134,GO:0005829,cellular_component,cytosol
CCDC134,Q9H6E4,CCDC134,GO:0005576,cellular_component,extracellular region
CCDC134,Q9H6E4,CCDC134,GO:0005515,molecular_function,protein binding
CCDC134,Q9H6E4,CCDC134,GO:0043231,cellular_component,intracellular membrane-bounded organelle
CCDC134,Q9H6E4,CCDC134,GO:0030278,biological_process,regulation of ossification
CCDC134,Q9H6E4,CCDC134,GO:0001525,biological_process,angiogenesis
CCDC134,Q9H6E4,CCDC134,GO:0001890,biological_process,placenta development
CCDC134,Q9H6E4,CCDC134,GO:0021591,biological_process,ventricular system development
CCDC134,Q9H6E4,CCDC134,GO:0035162,biological_process,embryonic hemopoiesis
CCDC134,Q9H6E4,CCDC134,GO:1990402,biological_process,embryonic liver development
CCDC171,Q6TFL3,CCDC171,,,
CCDC28A,B4DUJ5,CCDC28A,,,
CCDC28B,A0A7P0TB33,CCDC28B,GO:0005737,cellular_component,cytoplasm
CCDC28B,A0A7P0TB33,CCDC28B,GO:0005856,cellular_component,cytoskeleton
CCDC28B,A0A7P0TB33,CCDC28B,GO:0005515,molecular_function,protein binding
CCDC28B,A0A7P0TB33,CCDC28B,GO:0030030,biological_process,cell projection organization
CCDC28B,A0A7P0TB33,CCDC28B,GO:0005813,cellular_component,centrosome
CCDC28B,A0A7P0TB33,CCDC28B,GO:0060271,biological_process,cilium assembly
CCDC28B,A0A7P0TB33,CCDC28B,,,
CCDC28B,E9PM81,CCDC28B,GO:0005737,cellular_component,cytoplasm
CCDC28B,E9PM81,CCDC28B,GO:0005856,cellular_component,cytoskeleton
CCDC28B,E9PM81,CCDC28B,GO:0005515,molecular_function,protein binding
CCDC28B,E9PM81,CCDC28B,GO:0030030,biological_process,cell projection organization
CCDC28B,E9PM81,CCDC28B,GO:0005813,cellular_component,centrosome
CCDC28B,E9PM81,CCDC28B,GO:0060271,biological_process,cilium assembly
CCDC28B,E9PM81,CCDC28B,,,
CCDC28B,Q9BUN5,CCDC28B,GO:0005737,cellular_component,cytoplasm
CCDC28B,Q9BUN5,CCDC28B,GO:0005856,cellular_component,cytoskeleton
CCDC28B,Q9BUN5,CCDC28B,GO:0005515,molecular_function,protein binding
CCDC28B,Q9BUN5,CCDC28B,GO:0030030,biological_process,cell projection organization
CCDC28B,Q9BUN5,CCDC28B,GO:0005813,cellular_component,centrosome
CCDC28B,Q9BUN5,CCDC28B,GO:0060271,biological_process,cilium assembly
CCDC28B,Q9BUN5,CCDC28B,,,
CCDC43,Q86WV7,CCDC43,,,
CCDC43,Q86WV7,CCDC43,GO:0005829,cellular_component,cytosol
CCDC43,Q86WV7,CCDC43,GO:0005515,molecular_function,protein binding
CCDC43,Q96MW1,CCDC43,,,
CCDC43,Q96MW1,CCDC43,GO:0005829,cellular_component,cytosol
CCDC43,Q96MW1,CCDC43,GO:0005515,molecular_function,protein binding
CCNK,G3V5E1,CCNK,,,
CCNK,G3V5E1,CCNK,GO:0006357,biological_process,regulation of transcription by RNA polymerase II
CCNK,G3V5E1,CCNK,GO:0016538,molecular_function,cyclin-dependent protein serine/threonine kinase regulator activity
CCNK,G3V5E1,CCNK,GO:0005634,cellular_component,nucleus
CCNK,G3V5E1,CCNK,GO:0005654,cellular_component,nucleoplasm
CCNK,G3V5E1,CCNK,GO:0007049,biological_process,cell cycle
CCNK,G3V5E1,CCNK,GO:0051301,biological_process,cell division
CCNK,G3V5E1,CCNK,GO:0005515,molecular_function,protein binding
CCNK,G3V5E1,CCNK,GO:0000307,cellular_component,cyclin-dependent protein kinase holoenzyme complex
CCNK,G3V5E1,CCNK,GO:0032968,biological_process,positive regulation of transcription elongation by RNA polymerase II
CCNK,G3V5E1,CCNK,GO:0006366,biological_process,transcription by RNA polymerase II
CCNK,G3V5E1,CCNK,GO:0006974,biological_process,cellular response to DNA damage stimulus
CCNK,G3V5E1,CCNK,GO:0061575,molecular_function,cyclin-dependent protein serine/threonine kinase activator activity
CCNK,G3V5E1,CCNK,GO:0000079,biological_process,regulation of cyclin-dependent protein serine/threonine kinase activity
CCNK,G3V5E1,CCNK,GO:0032786,biological_process,"positive regulation of DNA-templated transcription, elongation"
CCNK,G3V5E1,CCNK,GO:0008024,cellular_component,cyclin/CDK positive transcription elongation factor complex
CCNK,G3V5E1,CCNK,GO:0008353,molecular_function,RNA polymerase II CTD heptapeptide repeat kinase activity
CCNK,G3V5E1,CCNK,GO:0004693,molecular_function,cyclin-dependent protein serine/threonine kinase activity
CCNK,G3V5E1,CCNK,GO:0019901,molecular_function,protein kinase binding
CCNK,G3V5E1,CCNK,GO:0009966,biological_process,regulation of signal transduction
CCNK,G3V5E1,CCNK,GO:0044828,biological_process,negative regulation by host of viral genome replication
CCNK,G3V5E1,CCNK,GO:0002944,cellular_component,cyclin K-CDK12 complex
CCNK,G3V5E1,CCNK,GO:0002945,cellular_component,cyclin K-CDK13 complex
CCNK,G3V2Q3,CCNK,,,
CCNK,G3V2Q3,CCNK,GO:0006357,biological_process,regulation of transcription by RNA polymerase II
CCNK,G3V2Q3,CCNK,GO:0016538,molecular_function,cyclin-dependent protein serine/threonine kinase regulator activity
CCNK,G3V2Q3,CCNK,GO:0005634,cellular_component,nucleus
CCNK,G3V2Q3,CCNK,GO:0005654,cellular_component,nucleoplasm
CCNK,G3V2Q3,CCNK,GO:0007049,biological_process,cell cycle
CCNK,G3V2Q3,CCNK,GO:0051301,biological_process,cell division
CCNK,G3V2Q3,CCNK,GO:0005515,molecular_function,protein binding
CCNK,G3V2Q3,CCNK,GO:0000307,cellular_component,cyclin-dependent protein kinase holoenzyme complex
CCNK,G3V2Q3,CCNK,GO:0032968,biological_process,positive regulation of transcription elongation by RNA polymerase II
CCNK,G3V2Q3,CCNK,GO:0006366,biological_process,transcription by RNA polymerase II
CCNK,G3V2Q3,CCNK,GO:0006974,biological_process,cellular response to DNA damage stimulus
CCNK,G3V2Q3,CCNK,GO:0061575,molecular_function,cyclin-dependent protein serine/threonine kinase activator activity
CCNK,G3V2Q3,CCNK,GO:0000079,biological_process,regulation of cyclin-dependent protein serine/threonine kinase activity
CCNK,G3V2Q3,CCNK,GO:0032786,biological_process,"positive regulation of DNA-templated transcription, elongation"
CCNK,G3V2Q3,CCNK,GO:0008024,cellular_component,cyclin/CDK positive transcription elongation factor complex
CCNK,G3V2Q3,CCNK,GO:0008353,molecular_function,RNA polymerase II CTD heptapeptide repeat kinase activity
CCNK,G3V2Q3,CCNK,GO:0004693,molecular_function,cyclin-dependent protein serine/threonine kinase activity
CCNK,G3V2Q3,CCNK,GO:0019901,molecular_function,protein kinase binding
CCNK,G3V2Q3,CCNK,GO:0009966,biological_process,regulation of signal transduction
CCNK,G3V2Q3,CCNK,GO:0044828,biological_process,negative regulation by host of viral genome replication
CCNK,G3V2Q3,CCNK,GO:0002944,cellular_component,cyclin K-CDK12 complex
CCNK,G3V2Q3,CCNK,GO:0002945,cellular_component,cyclin K-CDK13 complex
CCNK,G3V235,CCNK,,,
CCNK,G3V235,CCNK,GO:0006357,biological_process,regulation of transcription by RNA polymerase II
CCNK,G3V235,CCNK,GO:0016538,molecular_function,cyclin-dependent protein serine/threonine kinase regulator activity
CCNK,G3V235,CCNK,GO:0005634,cellular_component,nucleus
CCNK,G3V235,CCNK,GO:0005654,cellular_component,nucleoplasm
CCNK,G3V235,CCNK,GO:0007049,biological_process,cell cycle
CCNK,G3V235,CCNK,GO:0051301,biological_process,cell division
CCNK,G3V235,CCNK,GO:0005515,molecular_function,protein binding
CCNK,G3V235,CCNK,GO:0000307,cellular_component,cyclin-dependent protein kinase holoenzyme complex
CCNK,G3V235,CCNK,GO:0032968,biological_process,positive regulation of transcription elongation by RNA polymerase II
CCNK,G3V235,CCNK,GO:0006366,biological_process,transcription by RNA polymerase II
CCNK,G3V235,CCNK,GO:0006974,biological_process,cellular response to DNA damage stimulus
CCNK,G3V235,CCNK,GO:0061575,molecular_function,cyclin-dependent protein serine/threonine kinase activator activity
CCNK,G3V235,CCNK,GO:0000079,biological_process,regulation of cyclin-dependent protein serine/threonine kinase activity
CCNK,G3V235,CCNK,GO:0032786,biological_process,"positive regulation of DNA-templated transcription, elongation"
CCNK,G3V235,CCNK,GO:0008024,cellular_component,cyclin/CDK positive transcription elongation factor complex
CCNK,G3V235,CCNK,GO:0008353,molecular_function,RNA polymerase II CTD heptapeptide repeat kinase activity
CCNK,G3V235,CCNK,GO:0004693,molecular_function,cyclin-dependent protein serine/threonine kinase activity
CCNK,G3V235,CCNK,GO:0019901,molecular_function,protein kinase binding
CCNK,G3V235,CCNK,GO:0009966,biological_process,regulation of signal transduction
CCNK,G3V235,CCNK,GO:0044828,biological_process,negative regulation by host of viral genome replication
CCNK,G3V235,CCNK,GO:0002944,cellular_component,cyclin K-CDK12 complex
CCNK,G3V235,CCNK,GO:0002945,cellular_component,cyclin K-CDK13 complex
CCNK,O75909,CCNK,,,
CCNK,O75909,CCNK,GO:0006357,biological_process,regulation of transcription by RNA polymerase II
CCNK,O75909,CCNK,GO:0016538,molecular_function,cyclin-dependent protein serine/threonine kinase regulator activity
CCNK,O75909,CCNK,GO:0005634,cellular_component,nucleus
CCNK,O75909,CCNK,GO:0005654,cellular_component,nucleoplasm
CCNK,O75909,CCNK,GO:0007049,biological_process,cell cycle
CCNK,O75909,CCNK,GO:0051301,biological_process,cell division
CCNK,O75909,CCNK,GO:0005515,molecular_function,protein binding
CCNK,O75909,CCNK,GO:0000307,cellular_component,cyclin-dependent protein kinase holoenzyme complex
CCNK,O75909,CCNK,GO:0032968,biological_process,positive regulation of transcription elongation by RNA polymerase II
CCNK,O75909,CCNK,GO:0006366,biological_process,transcription by RNA polymerase II
CCNK,O75909,CCNK,GO:0006974,biological_process,cellular response to DNA damage stimulus
CCNK,O75909,CCNK,GO:0061575,molecular_function,cyclin-dependent protein serine/threonine kinase activator activity
CCNK,O75909,CCNK,GO:0000079,biological_process,regulation of cyclin-dependent protein serine/threonine kinase activity
CCNK,O75909,CCNK,GO:0032786,biological_process,"positive regulation of DNA-templated transcription, elongation"
CCNK,O75909,CCNK,GO:0008024,cellular_component,cyclin/CDK positive transcription elongation factor complex
CCNK,O75909,CCNK,GO:0008353,molecular_function,RNA polymerase II CTD heptapeptide repeat kinase activity
CCNK,O75909,CCNK,GO:0004693,molecular_function,cyclin-dependent protein serine/threonine kinase activity
CCNK,O75909,CCNK,GO:0019901,molecular_function,protein kinase binding
CCNK,O75909,CCNK,GO:0009966,biological_process,regulation of signal transduction
CCNK,O75909,CCNK,GO:0044828,biological_process,negative regulation by host of viral genome replication
CCNK,O75909,CCNK,GO:0002944,cellular_component,cyclin K-CDK12 complex
CCNK,O75909,CCNK,GO:0002945,cellular_component,cyclin K-CDK13 complex
CCNK,A0A024R6K1,CCNK,,,
CCNK,A0A024R6K1,CCNK,GO:0006357,biological_process,regulation of transcription by RNA polymerase II
CCNK,A0A024R6K1,CCNK,GO:0016538,molecular_function,cyclin-dependent protein serine/threonine kinase regulator activity
CCNK,A0A024R6K1,CCNK,GO:0005634,cellular_component,nucleus
CCNK,A0A024R6K1,CCNK,GO:0005654,cellular_component,nucleoplasm
CCNK,A0A024R6K1,CCNK,GO:0007049,biological_process,cell cycle
CCNK,A0A024R6K1,CCNK,GO:0051301,biological_process,cell division
CCNK,A0A024R6K1,CCNK,GO:0005515,molecular_function,protein binding
CCNK,A0A024R6K1,CCNK,GO:0000307,cellular_component,cyclin-dependent protein kinase holoenzyme complex
CCNK,A0A024R6K1,CCNK,GO:0032968,biological_process,positive regulation of transcription elongation by RNA polymerase II
CCNK,A0A024R6K1,CCNK,GO:0006366,biological_process,transcription by RNA polymerase II
CCNK,A0A024R6K1,CCNK,GO:0006974,biological_process,cellular response to DNA damage stimulus
CCNK,A0A024R6K1,CCNK,GO:0061575,molecular_function,cyclin-dependent protein serine/threonine kinase activator activity
CCNK,A0A024R6K1,CCNK,GO:0000079,biological_process,regulation of cyclin-dependent protein serine/threonine kinase activity
CCNK,A0A024R6K1,CCNK,GO:0032786,biological_process,"positive regulation of DNA-templated transcription, elongation"
CCNK,A0A024R6K1,CCNK,GO:0008024,cellular_component,cyclin/CDK positive transcription elongation factor complex
CCNK,A0A024R6K1,CCNK,GO:0008353,molecular_function,RNA polymerase II CTD heptapeptide repeat kinase activity
CCNK,A0A024R6K1,CCNK,GO:0004693,molecular_function,cyclin-dependent protein serine/threonine kinase activity
CCNK,A0A024R6K1,CCNK,GO:0019901,molecular_function,protein kinase binding
CCNK,A0A024R6K1,CCNK,GO:0009966,biological_process,regulation of signal transduction
CCNK,A0A024R6K1,CCNK,GO:0044828,biological_process,negative regulation by host of viral genome replication
CCNK,A0A024R6K1,CCNK,GO:0002944,cellular_component,cyclin K-CDK12 complex
CCNK,A0A024R6K1,CCNK,GO:0002945,cellular_component,cyclin K-CDK13 complex
CCNT1,O60563,CCNT1,GO:0006357,biological_process,regulation of transcription by RNA polymerase II
CCNT1,O60563,CCNT1,GO:0016538,molecular_function,cyclin-dependent protein serine/threonine kinase regulator activity
CCNT1,O60563,CCNT1,GO:0005634,cellular_component,nucleus
CCNT1,O60563,CCNT1,GO:0005654,cellular_component,nucleoplasm
CCNT1,O60563,CCNT1,GO:0005829,cellular_component,cytosol
CCNT1,O60563,CCNT1,GO:0007049,biological_process,cell cycle
CCNT1,O60563,CCNT1,GO:0051301,biological_process,cell division
CCNT1,O60563,CCNT1,GO:0005515,molecular_function,protein binding
CCNT1,O60563,CCNT1,GO:0045944,biological_process,positive regulation of transcription by RNA polymerase II
CCNT1,O60563,CCNT1,GO:0000307,cellular_component,cyclin-dependent protein kinase holoenzyme complex
CCNT1,O60563,CCNT1,GO:0032968,biological_process,positive regulation of transcription elongation by RNA polymerase II
CCNT1,O60563,CCNT1,GO:0006366,biological_process,transcription by RNA polymerase II
CCNT1,O60563,CCNT1,GO:0003677,molecular_function,DNA binding
CCNT1,O60563,CCNT1,GO:0000976,molecular_function,transcription cis-regulatory region binding
CCNT1,O60563,CCNT1,GO:0003682,molecular_function,chromatin binding
CCNT1,O60563,CCNT1,GO:0017069,molecular_function,snRNA binding
CCNT1,O60563,CCNT1,GO:0019901,molecular_function,protein kinase binding
CCNT1,O60563,CCNT1,GO:0061575,molecular_function,cyclin-dependent protein serine/threonine kinase activator activity
CCNT1,O60563,CCNT1,GO:0070063,molecular_function,RNA polymerase binding
CCNT1,O60563,CCNT1,GO:0097322,molecular_function,7SK snRNA binding
CCNT1,O60563,CCNT1,GO:0140297,molecular_function,DNA-binding transcription factor binding
CCNT1,O60563,CCNT1,GO:0140693,molecular_function,molecular condensate scaffold activity
CCNT1,O60563,CCNT1,GO:0000079,biological_process,regulation of cyclin-dependent protein serine/threonine kinase activity
CCNT1,O60563,CCNT1,GO:0009410,biological_process,response to xenobiotic stimulus
CCNT1,O60563,CCNT1,GO:0032786,biological_process,"positive regulation of DNA-templated transcription, elongation"
CCNT1,O60563,CCNT1,GO:0043923,biological_process,positive regulation by host of viral transcription
CCNT1,O60563,CCNT1,GO:0008024,cellular_component,cyclin/CDK positive transcription elongation factor complex
CCNT1,O60563,CCNT1,GO:0070691,cellular_component,P-TEFb complex
CCNT1,O60563,CCNT1,,,
CCNT2,C9JUL2,CCNT2,GO:0006357,biological_process,regulation of transcription by RNA polymerase II
CCNT2,C9JUL2,CCNT2,GO:0016538,molecular_function,cyclin-dependent protein serine/threonine kinase regulator activity
CCNT2,C9JUL2,CCNT2,GO:0000307,cellular_component,cyclin-dependent protein kinase holoenzyme complex
CCNT2,C9JUL2,CCNT2,GO:0005634,cellular_component,nucleus
CCNT2,C9JUL2,CCNT2,GO:0005737,cellular_component,cytoplasm
CCNT2,C9JUL2,CCNT2,GO:0005654,cellular_component,nucleoplasm
CCNT2,C9JUL2,CCNT2,GO:0005829,cellular_component,cytosol
CCNT2,C9JUL2,CCNT2,GO:0007049,biological_process,cell cycle
CCNT2,C9JUL2,CCNT2,GO:0051301,biological_process,cell division
CCNT2,C9JUL2,CCNT2,GO:0005886,cellular_component,plasma membrane
CCNT2,C9JUL2,CCNT2,GO:0005515,molecular_function,protein binding
CCNT2,C9JUL2,CCNT2,GO:0048471,cellular_component,perinuclear region of cytoplasm
CCNT2,C9JUL2,CCNT2,GO:0045944,biological_process,positive regulation of transcription by RNA polymerase II
CCNT2,C9JUL2,CCNT2,GO:0003682,molecular_function,chromatin binding
CCNT2,C9JUL2,CCNT2,GO:0032968,biological_process,positive regulation of transcription elongation by RNA polymerase II
CCNT2,C9JUL2,CCNT2,GO:0006366,biological_process,transcription by RNA polymerase II
CCNT2,C9JUL2,CCNT2,GO:0061575,molecular_function,cyclin-dependent protein serine/threonine kinase activator activity
CCNT2,C9JUL2,CCNT2,GO:0070063,molecular_function,RNA polymerase binding
CCNT2,C9JUL2,CCNT2,GO:0097322,molecular_function,7SK snRNA binding
CCNT2,C9JUL2,CCNT2,GO:0000079,biological_process,regulation of cyclin-dependent protein serine/threonine kinase activity
CCNT2,C9JUL2,CCNT2,GO:0032786,biological_process,"positive regulation of DNA-templated transcription, elongation"
CCNT2,C9JUL2,CCNT2,GO:0043923,biological_process,positive regulation by host of viral transcription
CCNT2,C9JUL2,CCNT2,GO:0008024,cellular_component,cyclin/CDK positive transcription elongation factor complex
CCNT2,C9JUL2,CCNT2,GO:0001223,molecular_function,transcription coactivator binding
CCNT2,C9JUL2,CCNT2,GO:0007519,biological_process,skeletal muscle tissue development
CCNT2,C9JUL2,CCNT2,GO:0019085,biological_process,early viral transcription
CCNT2,C9JUL2,CCNT2,GO:0019086,biological_process,late viral transcription
CCNT2,C9JUL2,CCNT2,GO:0019901,molecular_function,protein kinase binding
CCNT2,C9JUL2,CCNT2,GO:0051147,biological_process,regulation of muscle cell differentiation
CCNT2,C9JUL2,CCNT2,,,
CCNT2,O60583,CCNT2,GO:0006357,biological_process,regulation of transcription by RNA polymerase II
CCNT2,O60583,CCNT2,GO:0016538,molecular_function,cyclin-dependent protein serine/threonine kinase regulator activity
CCNT2,O60583,CCNT2,GO:0000307,cellular_component,cyclin-dependent protein kinase holoenzyme complex
CCNT2,O60583,CCNT2,GO:0005634,cellular_component,nucleus
CCNT2,O60583,CCNT2,GO:0005737,cellular_component,cytoplasm
CCNT2,O60583,CCNT2,GO:0005654,cellular_component,nucleoplasm
CCNT2,O60583,CCNT2,GO:0005829,cellular_component,cytosol
CCNT2,O60583,CCNT2,GO:0007049,biological_process,cell cycle
CCNT2,O60583,CCNT2,GO:0051301,biological_process,cell division
CCNT2,O60583,CCNT2,GO:0005886,cellular_component,plasma membrane
CCNT2,O60583,CCNT2,GO:0005515,molecular_function,protein binding
CCNT2,O60583,CCNT2,GO:0048471,cellular_component,perinuclear region of cytoplasm
CCNT2,O60583,CCNT2,GO:0045944,biological_process,positive regulation of transcription by RNA polymerase II
CCNT2,O60583,CCNT2,GO:0003682,molecular_function,chromatin binding
CCNT2,O60583,CCNT2,GO:0032968,biological_process,positive regulation of transcription elongation by RNA polymerase II
CCNT2,O60583,CCNT2,GO:0006366,biological_process,transcription by RNA polymerase II
CCNT2,O60583,CCNT2,GO:0061575,molecular_function,cyclin-dependent protein serine/threonine kinase activator activity
CCNT2,O60583,CCNT2,GO:0070063,molecular_function,RNA polymerase binding
CCNT2,O60583,CCNT2,GO:0097322,molecular_function,7SK snRNA binding
CCNT2,O60583,CCNT2,GO:0000079,biological_process,regulation of cyclin-dependent protein serine/threonine kinase activity
CCNT2,O60583,CCNT2,GO:0032786,biological_process,"positive regulation of DNA-templated transcription, elongation"
CCNT2,O60583,CCNT2,GO:0043923,biological_process,positive regulation by host of viral transcription
CCNT2,O60583,CCNT2,GO:0008024,cellular_component,cyclin/CDK positive transcription elongation factor complex
CCNT2,O60583,CCNT2,GO:0001223,molecular_function,transcription coactivator binding
CCNT2,O60583,CCNT2,GO:0007519,biological_process,skeletal muscle tissue development
CCNT2,O60583,CCNT2,GO:0019085,biological_process,early viral transcription
CCNT2,O60583,CCNT2,GO:0019086,biological_process,late viral transcription
CCNT2,O60583,CCNT2,GO:0019901,molecular_function,protein kinase binding
CCNT2,O60583,CCNT2,GO:0051147,biological_process,regulation of muscle cell differentiation
CCNT2,O60583,CCNT2,,,
CCNT2,F8WDY7,CCNT2,GO:0006357,biological_process,regulation of transcription by RNA polymerase II
CCNT2,F8WDY7,CCNT2,GO:0016538,molecular_function,cyclin-dependent protein serine/threonine kinase regulator activity
CCNT2,F8WDY7,CCNT2,GO:0000307,cellular_component,cyclin-dependent protein kinase holoenzyme complex
CCNT2,F8WDY7,CCNT2,GO:0005634,cellular_component,nucleus
CCNT2,F8WDY7,CCNT2,GO:0005737,cellular_component,cytoplasm
CCNT2,F8WDY7,CCNT2,GO:0005654,cellular_component,nucleoplasm
CCNT2,F8WDY7,CCNT2,GO:0005829,cellular_component,cytosol
CCNT2,F8WDY7,CCNT2,GO:0007049,biological_process,cell cycle
CCNT2,F8WDY7,CCNT2,GO:0051301,biological_process,cell division
CCNT2,F8WDY7,CCNT2,GO:0005886,cellular_component,plasma membrane
CCNT2,F8WDY7,CCNT2,GO:0005515,molecular_function,protein binding
CCNT2,F8WDY7,CCNT2,GO:0048471,cellular_component,perinuclear region of cytoplasm
CCNT2,F8WDY7,CCNT2,GO:0045944,biological_process,positive regulation of transcription by RNA polymerase II
CCNT2,F8WDY7,CCNT2,GO:0003682,molecular_function,chromatin binding
CCNT2,F8WDY7,CCNT2,GO:0032968,biological_process,positive regulation of transcription elongation by RNA polymerase II
CCNT2,F8WDY7,CCNT2,GO:0006366,biological_process,transcription by RNA polymerase II
CCNT2,F8WDY7,CCNT2,GO:0061575,molecular_function,cyclin-dependent protein serine/threonine kinase activator activity
CCNT2,F8WDY7,CCNT2,GO:0070063,molecular_function,RNA polymerase binding
CCNT2,F8WDY7,CCNT2,GO:0097322,molecular_function,7SK snRNA binding
CCNT2,F8WDY7,CCNT2,GO:0000079,biological_process,regulation of cyclin-dependent protein serine/threonine kinase activity
CCNT2,F8WDY7,CCNT2,GO:0032786,biological_process,"positive regulation of DNA-templated transcription, elongation"
CCNT2,F8WDY7,CCNT2,GO:0043923,biological_process,positive regulation by host of viral transcription
CCNT2,F8WDY7,CCNT2,GO:0008024,cellular_component,cyclin/CDK positive transcription elongation factor complex
CCNT2,F8WDY7,CCNT2,GO:0001223,molecular_function,transcription coactivator binding
CCNT2,F8WDY7,CCNT2,GO:0007519,biological_process,skeletal muscle tissue development
CCNT2,F8WDY7,CCNT2,GO:0019085,biological_process,early viral transcription
CCNT2,F8WDY7,CCNT2,GO:0019086,biological_process,late viral transcription
CCNT2,F8WDY7,CCNT2,GO:0019901,molecular_function,protein kinase binding
CCNT2,F8WDY7,CCNT2,GO:0051147,biological_process,regulation of muscle cell differentiation
CCNT2,F8WDY7,CCNT2,,,
CCNT2,F2Z2C9,CCNT2,GO:0006357,biological_process,regulation of transcription by RNA polymerase II
CCNT2,F2Z2C9,CCNT2,GO:0016538,molecular_function,cyclin-dependent protein serine/threonine kinase regulator activity
CCNT2,F2Z2C9,CCNT2,GO:0000307,cellular_component,cyclin-dependent protein kinase holoenzyme complex
CCNT2,F2Z2C9,CCNT2,GO:0005634,cellular_component,nucleus
CCNT2,F2Z2C9,CCNT2,GO:0005737,cellular_component,cytoplasm
CCNT2,F2Z2C9,CCNT2,GO:0005654,cellular_component,nucleoplasm
CCNT2,F2Z2C9,CCNT2,GO:0005829,cellular_component,cytosol
CCNT2,F2Z2C9,CCNT2,GO:0007049,biological_process,cell cycle
CCNT2,F2Z2C9,CCNT2,GO:0051301,biological_process,cell division
CCNT2,F2Z2C9,CCNT2,GO:0005886,cellular_component,plasma membrane
CCNT2,F2Z2C9,CCNT2,GO:0005515,molecular_function,protein binding
CCNT2,F2Z2C9,CCNT2,GO:0048471,cellular_component,perinuclear region of cytoplasm
CCNT2,F2Z2C9,CCNT2,GO:0045944,biological_process,positive regulation of transcription by RNA polymerase II
CCNT2,F2Z2C9,CCNT2,GO:0003682,molecular_function,chromatin binding
CCNT2,F2Z2C9,CCNT2,GO:0032968,biological_process,positive regulation of transcription elongation by RNA polymerase II
CCNT2,F2Z2C9,CCNT2,GO:0006366,biological_process,transcription by RNA polymerase II
CCNT2,F2Z2C9,CCNT2,GO:0061575,molecular_function,cyclin-dependent protein serine/threonine kinase activator activity
CCNT2,F2Z2C9,CCNT2,GO:0070063,molecular_function,RNA polymerase binding
CCNT2,F2Z2C9,CCNT2,GO:0097322,molecular_function,7SK snRNA binding
CCNT2,F2Z2C9,CCNT2,GO:0000079,biological_process,regulation of cyclin-dependent protein serine/threonine kinase activity
CCNT2,F2Z2C9,CCNT2,GO:0032786,biological_process,"positive regulation of DNA-templated transcription, elongation"
CCNT2,F2Z2C9,CCNT2,GO:0043923,biological_process,positive regulation by host of viral transcription
CCNT2,F2Z2C9,CCNT2,GO:0008024,cellular_component,cyclin/CDK positive transcription elongation factor complex
CCNT2,F2Z2C9,CCNT2,GO:0001223,molecular_function,transcription coactivator binding
CCNT2,F2Z2C9,CCNT2,GO:0007519,biological_process,skeletal muscle tissue development
CCNT2,F2Z2C9,CCNT2,GO:0019085,biological_process,early viral transcription
CCNT2,F2Z2C9,CCNT2,GO:0019086,biological_process,late viral transcription
CCNT2,F2Z2C9,CCNT2,GO:0019901,molecular_function,protein kinase binding
CCNT2,F2Z2C9,CCNT2,GO:0051147,biological_process,regulation of muscle cell differentiation
CCNT2,F2Z2C9,CCNT2,,,
CCPG1,H3BTZ1,CCPG1,,,
CCPG1,H3BTZ1,CCPG1,GO:0016020,cellular_component,membrane
CCPG1,H3BTZ1,CCPG1,GO:0007049,biological_process,cell cycle
CCPG1,H3BTZ1,CCPG1,GO:0008284,biological_process,positive regulation of cell population proliferation
CCPG1,H3BTZ1,CCPG1,GO:0003674,molecular_function,molecular_function
CCPG1,H3BTZ1,CCPG1,GO:0005515,molecular_function,protein binding
CCPG1,H3BTZ1,CCPG1,GO:0045787,biological_process,positive regulation of cell cycle
CCPG1,H3BTZ1,CCPG1,GO:0045944,biological_process,positive regulation of transcription by RNA polymerase II
CCPG1,H3BNE2,CCPG1,,,
CCPG1,H3BNE2,CCPG1,GO:0016020,cellular_component,membrane
CCPG1,H3BNE2,CCPG1,GO:0007049,biological_process,cell cycle
CCPG1,H3BNE2,CCPG1,GO:0008284,biological_process,positive regulation of cell population proliferation
CCPG1,H3BNE2,CCPG1,GO:0003674,molecular_function,molecular_function
CCPG1,H3BNE2,CCPG1,GO:0005515,molecular_function,protein binding
CCPG1,H3BNE2,CCPG1,GO:0045787,biological_process,positive regulation of cell cycle
